latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.37158,-121.60251,318.94,4.14,1.88,2026-08-11,00:01,A,32,6.1NRT,301.62,66.3,D
42.3453,-121.55258,323.63,4.17,1.89,2026-08-11,00:01,A,33,6.1NRT,301.75,93.64,D
42.34371,-121.60164,324.55,4.14,1.88,2026-08-11,00:01,A,24,6.1NRT,303.29,100.33,D
42.36014,-121.60558,330.6,4.14,1.88,2026-08-11,00:01,A,61,6.1NRT,302.57,152.27,D
42.51445,-121.67401,315.73,4.11,1.88,2026-08-11,00:01,A,58,6.1NRT,299.17,58.68,D
42.51283,-121.71704,322.4,4.08,1.87,2026-08-11,00:01,A,73,6.1NRT,301.98,104.75,D
42.53113,-121.66999,336.31,4.11,1.88,2026-08-11,00:01,A,87,6.1NRT,302.44,232.97,D
42.52934,-121.71629,326.17,4.08,1.87,2026-08-11,00:01,A,76,6.1NRT,303.24,126.7,D
42.51973,-121.67677,322.92,4.11,1.88,2026-08-11,00:01,A,52,6.1NRT,300.43,100.56,D
42.51827,-121.72122,324.42,4.08,1.87,2026-08-11,00:01,A,48,6.1NRT,302.4,109.04,D
42.53636,-121.67358,334.03,4.11,1.88,2026-08-11,00:01,A,72,6.1NRT,302.52,197.29,D
45.37752,-121.39637,418.07,4.47,1.94,2026-08-11,00:01,A,100,6.1NRT,310.1,3233.99,D
45.37552,-121.3927,439.98,4.47,1.94,2026-08-11,00:01,A,100,6.1NRT,309.95,5061.44,D
42.35714,-121.54755,325.76,4.17,1.89,2026-08-11,00:01,A,66,6.1NRT,301.18,114.63,D
42.35511,-121.60011,339.59,4.14,1.88,2026-08-11,00:01,A,89,6.1NRT,303.54,261.49,D
49.74573,-121.30735,382.67,4.79,2,2026-08-11,00:03,A,100,6.1NRT,300.63,1489.05,D
49.72818,-121.30556,369.96,4.79,2,2026-08-11,00:03,A,100,6.1NRT,303.39,1013.69,D
49.78154,-121.25864,327.75,4.82,2,2026-08-11,00:03,A,79,6.1NRT,288.08,169.61,D
51.05625,-122.96629,315.68,4,1.86,2026-08-11,00:03,A,34,6.1NRT,292.36,69.62,D
51.03997,-122.96221,325.74,4,1.86,2026-08-11,00:03,A,76,6.1NRT,293.07,144.63,D
51.04097,-122.90656,316.77,4.03,1.86,2026-08-11,00:03,A,21,6.1NRT,295.71,78.56,D
51.05053,-122.95887,324.68,4,1.86,2026-08-11,00:03,A,78,6.1NRT,293.88,141.55,D
51.03418,-122.95879,328.56,4,1.86,2026-08-11,00:03,A,82,6.1NRT,292.04,171.42,D
50.93135,-121.63348,390.71,4.68,1.98,2026-08-11,00:03,A,75,6.1NRT,290.9,1819.65,D
50.93112,-121.62836,389.74,4.68,1.98,2026-08-11,00:03,A,75,6.1NRT,291.01,1766.38,D
49.78302,-121.31802,320.55,4.79,2,2026-08-11,00:03,A,46,6.1NRT,291.96,101.13,D
49.78354,-121.26469,332.28,4.82,2,2026-08-11,00:03,A,85,6.1NRT,288.69,232.55,D
49.76543,-121.31976,329.89,4.79,2,2026-08-11,00:03,A,68,6.1NRT,290.91,191.83,D
49.74789,-121.31691,377.09,4.79,2,2026-08-11,00:03,A,100,6.1NRT,299.11,1267.61,D
49.73035,-121.31295,347.84,4.79,2,2026-08-11,00:03,A,94,6.1NRT,301.13,465.89,D
49.78085,-121.30947,325.27,4.79,2,2026-08-11,00:03,A,68,6.1NRT,291.88,144.14,D
49.76323,-121.31283,354.21,4.79,2,2026-08-11,00:03,A,97,6.1NRT,291.65,605.86,D
63.49495,-140.037,311.15,1.16,1.07,2026-08-11,00:09,A,67,6.1NRT,286.73,12.52,D
63.45678,-139.98839,320.99,1.16,1.07,2026-08-11,00:09,A,70,6.1NRT,289.63,21.43,D
63.4886,-140.05243,323.63,1.16,1.07,2026-08-11,00:09,A,36,6.1NRT,292.79,22.9,D
64.23883,-148.30484,316.53,1.02,1.01,2026-08-11,00:09,A,69,6.1NRT,290.34,13.03,D
64.23051,-148.29723,327.27,1.02,1.01,2026-08-11,00:09,A,74,6.1NRT,295.89,23.34,D
64.23384,-148.27786,326.16,1.02,1.01,2026-08-11,00:09,A,71,6.1NRT,293.54,21.76,D
66.66287,80.47874,302.16,1.54,1.22,2026-08-11,00:20,A,48,6.1NRT,281.19,15.16,D
71.18204,71.99455,322.24,1.02,1.01,2026-08-11,00:20,A,81,6.1NRT,281.76,23.96,D
67.54749,83.22063,332.86,1.64,1.26,2026-08-11,00:20,A,77,6.1NRT,282.34,75.35,D
67.28661,83.05341,309.2,1.67,1.27,2026-08-11,00:20,A,59,6.1NRT,279.61,25.41,D
65.04208,56.67342,300.04,1.52,1.22,2026-08-11,00:22,A,12,6.1NRT,278.51,14.22,D
59.41595,71.64135,304.38,1.58,1.24,2026-08-11,00:22,A,59,6.1NRT,286.53,14.87,D
66.34325,77.55407,307.66,1.35,1.15,2026-08-11,00:22,A,40,6.1NRT,281.01,16.23,D
66.34428,77.55089,310.2,1.35,1.15,2026-08-11,00:22,A,46,6.1NRT,280.88,19.17,D
66.04959,77.01406,302.84,1.34,1.15,2026-08-11,00:22,A,54,6.1NRT,279.53,12.95,D
62.95467,154.85065,300.43,2.19,1.43,2026-08-11,00:24,T,24,6.1NRT,285.61,9.71,D
51.60547,52.9279,309.68,1.31,1.13,2026-08-11,00:24,A,78,6.1NRT,283.2,18.71,N
50.98609,60.32204,303.55,1.07,1.03,2026-08-11,00:24,A,56,6.1NRT,284.57,8.23,N
50.99604,60.26458,300,1.06,1.03,2026-08-11,00:24,A,4,6.1NRT,285.02,5.98,N
50.99487,60.32584,301.85,1.07,1.03,2026-08-11,00:24,A,45,6.1NRT,284.42,7.07,N
51.87029,54.75613,300.91,1.14,1.06,2026-08-11,00:24,A,16,6.1NRT,285.78,7.05,N
51.87951,54.75893,308.03,1.14,1.06,2026-08-11,00:24,A,73,6.1NRT,285.76,12.67,N
51.88144,54.743,300.11,1.14,1.06,2026-08-11,00:24,A,14,6.1NRT,284.16,6.88,N
51.10979,60.74866,300.28,1.09,1.04,2026-08-11,00:24,A,24,6.1NRT,286.33,6.21,N
53.45258,59.03671,306.68,1,1,2026-08-11,00:24,A,69,6.1NRT,285.51,9.38,N
53.46114,59.04033,337.84,1,1,2026-08-11,00:24,A,100,6.1NRT,286.93,42.25,N
57.94578,60.06494,310.49,1.02,1.01,2026-08-11,00:24,A,80,6.1NRT,283.97,13.02,D
57.94808,60.0486,313.55,1.02,1.01,2026-08-11,00:24,A,87,6.1NRT,283.62,15.43,D
50.35318,57.13906,302.65,1,1,2026-08-11,00:26,A,50,6.1NRT,286.51,6.5,N
